Day,SickPopAll,DeadPopAll,NASickPop,NADeadPop,SASickPop,SADeadPop,EUSickPop,EUDeadPop,AISickPop,AIDeadPop,AFSickPop,AFDeadPop,AUSickPop,AUDeadPop
486,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
487,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
488,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
489,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
490,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
491,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
492,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
493,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
494,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
495,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
496,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
497,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
498,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
499,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
500,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
501,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
502,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
503,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
504,5,7877554929,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,0,26294947
505,4,7877554930,1,579000000,1,746400000,1,748859982,1,4561000000,0,1216000001,0,26294947
506,4,7877554930,1,579000000,1,746400000,1,748859982,1,4561000000,0,1216000001,0,26294947
507,4,7877554930,1,579000000,1,746400000,1,748859982,1,4561000000,0,1216000001,0,26294947
508,4,7877554930,1,579000000,1,746400000,1,748859982,1,4561000000,0,1216000001,0,26294947
509,3,7877554931,0,579000001,1,746400000,1,748859982,1,4561000000,0,1216000001,0,26294947
510,2,7877554932,0,579000001,1,746400000,1,748859982,0,4561000001,0,1216000001,0,26294947
511,1,7877554933,0,579000001,1,746400000,0,748859983,0,4561000001,0,1216000001,0,26294947
512,1,7877554933,0,579000001,1,746400000,0,748859983,0,4561000001,0,1216000001,0,26294947
513,1,7877554933,0,579000001,1,746400000,0,748859983,0,4561000001,0,1216000001,0,26294947
514,0,7877554934,0,579000001,0,746400001,0,748859983,0,4561000001,0,1216000001,0,26294947
